prolific_id,time,prop,context,status,player,x1status,x2status,x3context,xtime,counts,d2_x1statushi,d2_x2statushi,d2_x1statuslo,d2_x2statuslo,d2_x1statuscon,d2_x2statuscon,d2_x3context_t,d2_x3context_s
63174b31774f6e3b060860a3,post,0.36363636363636365,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6318be45a49442eee3a88cb3,pre,0.2,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6318be45a49442eee3a88cb3,post,0.1111111111111111,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6319cf03da3ae2a391d2b82a,pre,0.16666666666666666,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6319cf03da3ae2a391d2b82a,post,0.2,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631a08ec2c829330549c871e,pre,0.5,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
631a08ec2c829330549c871e,post,0.2857142857142857,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631b41135186d94d732c8b2b,pre,0.4,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
631b41135186d94d732c8b2b,post,0.2857142857142857,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631c356a41bbc9afac8bae22,pre,0.25,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
631c356a41bbc9afac8bae22,post,0.2222222222222222,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631f30fc6b6f6de4e2b985c5,pre,0.14285714285714285,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
631f30fc6b6f6de4e2b985c5,post,0.6,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631f3abc8826b6e7e8982648,post,0.4444444444444444,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
631f3abc8826b6e7e8982648,pre,0.5,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63210b26bd58960c97b47ddc,post,0.5333333333333333,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63210b26bd58960c97b47ddc,pre,0.5714285714285714,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63220064853fa5e165c86f36,pre,0.25,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63220064853fa5e165c86f36,post,0.23076923076923078,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63222a10d4d211645745772c,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63222a10d4d211645745772c,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63222c41fa46c8b2f5f533a2,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63222c41fa46c8b2f5f533a2,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63223daaaeb34a0c95d82c46,post,0.18181818181818182,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63223daaaeb34a0c95d82c46,pre,0.16666666666666666,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632258f0011352c32c2898e1,pre,0.375,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632258f0011352c32c2898e1,post,0.35,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6322ed60ec38e968a084ef82,post,0.4117647058823529,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6322ed60ec38e968a084ef82,pre,0.2857142857142857,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6323781f75962af097c34b5e,pre,0.5,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6323781f75962af097c34b5e,post,0.23529411764705882,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63287cb70587cde2d474506b,pre,0.2857142857142857,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63287cb70587cde2d474506b,post,0.38461538461538464,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
632881a28fcc3aae4da242e2,pre,0.2727272727272727,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632881a28fcc3aae4da242e2,post,0.5789473684210527,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6328ba8956e9130165c8f17b,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6328ba8956e9130165c8f17b,post,0.4,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63296303631f0a3f7cfb5f7d,pre,0.25,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63296303631f0a3f7cfb5f7d,post,0.3333333333333333,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6329cf9aff421956acd033e9,post,0.5833333333333334,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6329cf9aff421956acd033e9,pre,0.4444444444444444,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632a9a164ae4b7deb9aa84db,post,0.4583333333333333,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
632a9a164ae4b7deb9aa84db,pre,0.3076923076923077,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632b2c43ef656aefd680424f,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632b2c43ef656aefd680424f,post,0.4444444444444444,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
632c673f8b99c86ac2fba537,pre,0.5,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632c673f8b99c86ac2fba537,post,0.2777777777777778,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
632f46f37921b88d78f3f34d,pre,0.25,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
632f46f37921b88d78f3f34d,post,0.4166666666666667,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
633143ac83d95ebeeda0350a,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
633143ac83d95ebeeda0350a,post,0.4,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6332274d72eff2df47171a78,pre,0.2857142857142857,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6332274d72eff2df47171a78,post,0.25,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
633379e346d2716eae353597,post,0.5263157894736842,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
633379e346d2716eae353597,pre,0.16666666666666666,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6334b0fc574064de4e68f578,post,0.75,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6334b0fc574064de4e68f578,pre,0.42857142857142855,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6334cab63abeacf59232ad17,pre,0.2222222222222222,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6334cab63abeacf59232ad17,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6334d2dc42c6f82032a407a9,post,0.3076923076923077,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6334d2dc42c6f82032a407a9,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6335c6b1d98f8dd3f9971957,pre,0.3,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6335c6b1d98f8dd3f9971957,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63361721132ff01bc44671f7,post,0.25,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63361721132ff01bc44671f7,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
633652b74d1b0429a0fd75b2,pre,0.3333333333333333,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
633652b74d1b0429a0fd75b2,post,0.5555555555555556,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6336f536de1823600ebda2f4,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6336f536de1823600ebda2f4,pre,0.375,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6336f7d2a6dc77fca23d1166,pre,0.5,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6336f7d2a6dc77fca23d1166,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63374bc83072303f7fbe01b1,pre,0.2,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63374bc83072303f7fbe01b1,post,0.125,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
63376dafaa9098269b8e8b6f,pre,0.16666666666666666,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
63376dafaa9098269b8e8b6f,post,0.42857142857142855,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
633883af6b0693ae82651c87,pre,0.125,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
633883af6b0693ae82651c87,post,0.5,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
6338c289b6f1c7bdcef71166,pre,0.25,task,high,1,1,1,1,-1,TRUE,0,0,2,0,1,3,0,2
6338c289b6f1c7bdcef71166,post,0.42857142857142855,task,high,1,1,1,1,1,FALSE,0,0,2,0,1,3,0,2
5b9296a6909a8d0001ad1325,post,0.3076923076923077,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
5b9296a6909a8d0001ad1325,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
5bff1eeebe5e730001efef32,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
5bff1eeebe5e730001efef32,post,0.2222222222222222,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
5e98ebda7eda83135fb21c30,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
5e98ebda7eda83135fb21c30,post,0.47058823529411764,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
5f236a1612ef1d11d1fe72d9,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
5f236a1612ef1d11d1fe72d9,post,0.2727272727272727,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
5f355cfaad263a4f8d4b9094,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
5f355cfaad263a4f8d4b9094,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6025b433d83eed1abe201b8e,pre,0.125,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6025b433d83eed1abe201b8e,post,0.23076923076923078,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60afa4695d4397e90cd18a1d,post,0.6666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60afa4695d4397e90cd18a1d,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60cb97042a38cbb970cb4cc9,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60cb97042a38cbb970cb4cc9,post,0.06666666666666667,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60eda34bbb675f9cba8dccce,pre,0.38461538461538464,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60eda34bbb675f9cba8dccce,post,0.4642857142857143,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60fb26b22969519ce4e932f8,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60fb26b22969519ce4e932f8,post,0.6666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60fc05fc4badea9672749d7b,post,0.391304347826087,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60fc05fc4badea9672749d7b,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60fc8ef229fbd016bf2549c8,post,0.7272727272727273,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60fc8ef229fbd016bf2549c8,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
60feccb19074e8c74453dff4,post,0.3,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
60feccb19074e8c74453dff4,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
61043f36bc2fb31110d2067d,post,0.46153846153846156,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
61043f36bc2fb31110d2067d,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6108a79940b4c529f6451568,post,0.42857142857142855,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6108a79940b4c529f6451568,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
611293c20fce598560970e77,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
611293c20fce598560970e77,post,0.2727272727272727,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
613f964ad4f96aacbcb272ee,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
613f964ad4f96aacbcb272ee,post,0.5,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6148d9aa850ed436d125767b,post,0.29411764705882354,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6148d9aa850ed436d125767b,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
61516b8425ba41f8ccec0f52,post,0.42857142857142855,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
61516b8425ba41f8ccec0f52,pre,0.5,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6159f397757775f94c8fdace,pre,0.375,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6159f397757775f94c8fdace,post,0.5,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
615f368a577f50a49400d5b6,post,0.75,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
615f368a577f50a49400d5b6,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6165d405291f2a60d79074d7,pre,0.21428571428571427,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6165d405291f2a60d79074d7,post,0.4074074074074074,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6166bcbd6218fbfc4c23cd34,post,0.6666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6166bcbd6218fbfc4c23cd34,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
61f2adb2a09e72f23cbaf928,post,0.38461538461538464,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
61f2adb2a09e72f23cbaf928,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6274b07fc92f1593d4563c6b,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6274b07fc92f1593d4563c6b,post,0.125,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62a338a516fae3323c45d97b,post,0.14285714285714285,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62a338a516fae3323c45d97b,pre,0.6666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62a35fcc8656099585495c01,post,0.4444444444444444,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62a35fcc8656099585495c01,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62ac70639dc3d309ce84b380,post,0.42857142857142855,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62ac70639dc3d309ce84b380,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62be3282eacc95dd6eec72ad,post,0.14285714285714285,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62be3282eacc95dd6eec72ad,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62d37f59dfc2c4fe590c156b,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62d37f59dfc2c4fe590c156b,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62dadc69bab0b763297d8852,post,0.42857142857142855,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62dadc69bab0b763297d8852,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62e04ce19a5f8297d8fc5db0,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62e04ce19a5f8297d8fc5db0,post,0.14285714285714285,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62e15c4a692e10bbbf11284e,post,0.75,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
62e15c4a692e10bbbf11284e,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62feb17a245e5739c1d22c46,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
62feb17a245e5739c1d22c46,post,0.5714285714285714,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6303ab49bc7404c872007a2b,post,0.2916666666666667,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6303ab49bc7404c872007a2b,pre,0.4166666666666667,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
630ccc3f5bdbe90e7480f34d,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
630ccc3f5bdbe90e7480f34d,post,0.36363636363636365,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6310a30f9466069f3ec79b62,post,0.42857142857142855,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6310a30f9466069f3ec79b62,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6310a482ab78398d69daca0f,pre,0.4,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6310a482ab78398d69daca0f,post,0.1,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
631689bd64c669bd6ae5aa73,pre,0.3,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
631689bd64c669bd6ae5aa73,post,0.16666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
631745a32839fad5a97f7887,post,0.25,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
631745a32839fad5a97f7887,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6318c464e1908e31c5e19fcc,pre,0.4,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6318c464e1908e31c5e19fcc,post,0.4166666666666667,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6318d65dee21b31a464ab2c6,post,0.16666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6318d65dee21b31a464ab2c6,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6318e2c61780455450fe4199,post,0.3684210526315789,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6318e2c61780455450fe4199,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
631b4221b4d71aa47e3856e2,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
631b4221b4d71aa47e3856e2,post,0.3076923076923077,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
631f27c6f57a39ef92ee3c26,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
631f27c6f57a39ef92ee3c26,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632077d449c82f5a4942a056,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632077d449c82f5a4942a056,post,0.25,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632093f1aaae13cd5d7c50e1,pre,0.125,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632093f1aaae13cd5d7c50e1,post,0.375,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63212f585c37e8c4e78ec3d5,post,0.4166666666666667,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63212f585c37e8c4e78ec3d5,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632199a18b819ce6e67ccf32,post,0.08333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632199a18b819ce6e67ccf32,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6321f7d6c6ac04faf8457752,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6321f7d6c6ac04faf8457752,post,0.29411764705882354,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63222311994c6e4c35bb2a55,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63222311994c6e4c35bb2a55,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
63233c0dcc6251e8eb052337,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
63233c0dcc6251e8eb052337,post,0.375,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6324284683d17138f6542c76,post,0.2,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6324284683d17138f6542c76,pre,0.4,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632527ed5dd9eaa904310df0,pre,0.25,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632527ed5dd9eaa904310df0,post,0.4444444444444444,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63287ad5135c90330b584dae,post,0.1111111111111111,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
63287ad5135c90330b584dae,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
63287ca99005ae9738a9077e,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
63287ca99005ae9738a9077e,post,0.45454545454545453,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6328c8fc2c3b92ddbfc8f15d,pre,0.2857142857142857,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6328c8fc2c3b92ddbfc8f15d,post,0.4,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6329c13285c93cafdf51ed77,pre,0.8,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6329c13285c93cafdf51ed77,post,0.26666666666666666,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
6329fdc463a3aaa398e82348,pre,0.14285714285714285,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
6329fdc463a3aaa398e82348,post,0.3125,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632a55ec20348fa9e5caaa3f,pre,0.36363636363636365,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632a55ec20348fa9e5caaa3f,post,0.2631578947368421,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632b18d867a58a7f951db67d,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632b18d867a58a7f951db67d,pre,0.375,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632b21ce03008aff6a4314b6,post,0.47368421052631576,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632b21ce03008aff6a4314b6,pre,0.3333333333333333,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632b50404cbe3e320fd7da08,pre,0.2,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632b50404cbe3e320fd7da08,post,0.1111111111111111,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632be0bcdec1f14421c64dc2,pre,0.42857142857142855,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632be0bcdec1f14421c64dc2,post,0.375,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632c211dcdf6a137b26dfdce,pre,0.5,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632c211dcdf6a137b26dfdce,post,0.3333333333333333,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632c78dac01ee4ebd60f742c,pre,0.16666666666666666,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632c78dac01ee4ebd60f742c,post,0.35714285714285715,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
632dccba9a7ede8486ed750e,pre,0.42857142857142855,social,control,1,0,-2,-1,-1,TRUE,-1,-3,1,-3,0,0,-2,0
632dccba9a7ede8486ed750e,post,0.5,social,control,1,0,-2,-1,1,FALSE,-1,-3,1,-3,0,0,-2,0
